"","NAME","N","DHONDT","YEAR","PROVINCE","PARTY","PASSED","N.REL","RANK","LISTSUM","LISTPASSED","LISTSIZE","THRESHOLD","RANK.REL","PASSED.REL"
"931","Silvander Pentti",143,"870.773",2007,"UUS","KD",FALSE,0.0325666135276702,22,19157,1,34,"12171.364",0.617647058823529,0.0294117647058824
"932","Eneh Basil",134,"832.913",2007,"UUS","KD",FALSE,0.0305169665224322,23,19157,1,34,"12171.364",0.647058823529412,0.0294117647058824
"933","Rasilainen Antero",126,"798.208",2007,"UUS","KD",FALSE,0.0286950580733318,24,19157,1,34,"12171.364",0.676470588235294,0.0294117647058824
"934","Heistonen Viola",99,"766.28",2007,"UUS","KD",FALSE,0.0225461170576179,25,19157,1,34,"12171.364",0.705882352941177,0.0294117647058824
"935","Nurmi Tuula",87,"736.808",2007,"UUS","KD",FALSE,0.0198132543839672,26,19157,1,34,"12171.364",0.735294117647059,0.0294117647058824
"936","Kortekangas Pietari",75,"709.519",2007,"UUS","KD",FALSE,0.0170803917103166,27,19157,1,34,"12171.364",0.764705882352941,0.0294117647058824
"937","Krogius Edward",69,"684.179",2007,"UUS","KD",FALSE,0.0157139603734912,28,19157,1,34,"12171.364",0.794117647058823,0.0294117647058824
"938","Leino Pirjo",59,"660.586",2007,"UUS","KD",FALSE,0.0134365748121157,29,19157,1,34,"12171.364",0.823529411764706,0.0294117647058824
"939","Pyysalo Mauri",56,"638.567",2007,"UUS","KD",FALSE,0.012753359143703,30,19157,1,34,"12171.364",0.852941176470588,0.0294117647058824
"940","Torro Hannu",37,"617.968",2007,"UUS","KD",FALSE,0.0084263265770895,31,19157,1,34,"12171.364",0.882352941176471,0.0294117647058824
"941","Kiviaho Timo",30,"598.656",2007,"UUS","KD",FALSE,0.00683215668412662,32,19157,1,34,"12171.364",0.911764705882353,0.0294117647058824
"942","Konachev Alexei",24,"580.515",2007,"UUS","KD",FALSE,0.0054657253473013,33,19157,1,34,"12171.364",0.941176470588235,0.0294117647058824
"943","Mäenpää Saul",9,"563.441",2007,"UUS","KD",FALSE,0.00204964700523799,34,19157,1,34,"12171.364",0.970588235294118,0.0294117647058824
"944","Vanhanen Matti",24112,"57609",2007,"UUS","KE",TRUE,1,1,57609,4,34,"12171.364",0,0.117647058823529
"945","Saarela Tanja",5712,"28804.5",2007,"UUS","KE",TRUE,0.236894492368945,2,57609,4,34,"12171.364",0.0294117647058824,0.117647058823529
"946","Kaikkonen Antti",4263,"19203",2007,"UUS","KE",TRUE,0.176799933642999,3,57609,4,34,"12171.364",0.0588235294117647,0.117647058823529
"947","Uusipaavalniemi Markku",2817,"14402.25",2007,"UUS","KE",TRUE,0.116829794293298,4,57609,4,34,"12171.364",0.0882352941176471,0.117647058823529
"948","Särkiniemi Seppo",2740,"11521.8",2007,"UUS","KE",FALSE,0.113636363636364,5,57609,4,34,"12171.364",0.117647058823529,0.117647058823529
"949","Sorsa Simo",1386,"9601.5",2007,"UUS","KE",FALSE,0.0574817518248175,6,57609,4,34,"12171.364",0.147058823529412,0.117647058823529
"950","Viljanen Eerikki",1373,"8229.857",2007,"UUS","KE",FALSE,0.056942601194426,7,57609,4,34,"12171.364",0.176470588235294,0.117647058823529
"951","Lankia Eero",1303,"7201.125",2007,"UUS","KE",FALSE,0.0540394824153948,8,57609,4,34,"12171.364",0.205882352941176,0.117647058823529
"952","Malmgrén Varpu-Leena",1083,"6401",2007,"UUS","KE",FALSE,0.044915394824154,9,57609,4,34,"12171.364",0.235294117647059,0.117647058823529
"953","Isometsä Jari",943,"5760.9",2007,"UUS","KE",FALSE,0.0391091572660916,10,57609,4,34,"12171.364",0.264705882352941,0.117647058823529
"954","Riikonen Leena",890,"5237.182",2007,"UUS","KE",FALSE,0.0369110816191108,11,57609,4,34,"12171.364",0.294117647058824,0.117647058823529
"955","Leppänen Pia",779,"4800.75",2007,"UUS","KE",FALSE,0.0323075646980756,12,57609,4,34,"12171.364",0.323529411764706,0.117647058823529
"956","Mikkonen Tuire",760,"4431.462",2007,"UUS","KE",FALSE,0.0315195753151958,13,57609,4,34,"12171.364",0.352941176470588,0.117647058823529
"957","Vähäkainu Henri",691,"4114.929",2007,"UUS","KE",FALSE,0.0286579296615793,14,57609,4,34,"12171.364",0.382352941176471,0.117647058823529
"958","Laine Marja-Leena",681,"3840.6",2007,"UUS","KE",FALSE,0.028243198407432,15,57609,4,34,"12171.364",0.411764705882353,0.117647058823529
"959","Auvinen Timo",655,"3600.563",2007,"UUS","KE",FALSE,0.027164897146649,16,57609,4,34,"12171.364",0.441176470588235,0.117647058823529
"960","Klaucke Eija",638,"3388.765",2007,"UUS","KE",FALSE,0.0264598540145985,17,57609,4,34,"12171.364",0.470588235294118,0.117647058823529
"961","Salmi Jukka",629,"3200.5",2007,"UUS","KE",FALSE,0.026086595885866,18,57609,4,34,"12171.364",0.5,0.117647058823529
"962","Holsti Jaakko",601,"3032.053",2007,"UUS","KE",FALSE,0.0249253483742535,19,57609,4,34,"12171.364",0.529411764705882,0.117647058823529
"963","Ryhänen Riitta",599,"2880.45",2007,"UUS","KE",FALSE,0.024842402123424,20,57609,4,34,"12171.364",0.558823529411765,0.117647058823529
"964","Hursti Anna-Mari",580,"2743.286",2007,"UUS","KE",FALSE,0.0240544127405441,21,57609,4,34,"12171.364",0.588235294117647,0.117647058823529
"965","Alkio Mikko",570,"2618.591",2007,"UUS","KE",FALSE,0.0236396814863968,22,57609,4,34,"12171.364",0.617647058823529,0.117647058823529
"966","Salonen Antti",547,"2504.739",2007,"UUS","KE",FALSE,0.022685799601858,23,57609,4,34,"12171.364",0.647058823529412,0.117647058823529
"967","Siberg Heli",497,"2400.375",2007,"UUS","KE",FALSE,0.0206121433311214,24,57609,4,34,"12171.364",0.676470588235294,0.117647058823529
"968","Koli Eero",467,"2304.36",2007,"UUS","KE",FALSE,0.0193679495686795,25,57609,4,34,"12171.364",0.705882352941177,0.117647058823529
"969","Rusi Alpo",415,"2215.731",2007,"UUS","KE",FALSE,0.0172113470471135,26,57609,4,34,"12171.364",0.735294117647059,0.117647058823529
"970","Ahvenainen Mikko",333,"2133.667",2007,"UUS","KE",FALSE,0.0138105507631055,27,57609,4,34,"12171.364",0.764705882352941,0.117647058823529
"971","Helenius Annukka",288,"2057.464",2007,"UUS","KE",FALSE,0.0119442601194426,28,57609,4,34,"12171.364",0.794117647058823,0.117647058823529
"972","Savolainen Mariitta",260,"1986.517",2007,"UUS","KE",FALSE,0.0107830126078301,29,57609,4,34,"12171.364",0.823529411764706,0.117647058823529
"973","Kari Marja-Liisa",258,"1920.3",2007,"UUS","KE",FALSE,0.0107000663570007,30,57609,4,34,"12171.364",0.852941176470588,0.117647058823529
"974","Mäkinen Auno",225,"1858.355",2007,"UUS","KE",FALSE,0.00933145321831453,31,57609,4,34,"12171.364",0.882352941176471,0.117647058823529
"975","Sundström Terhi",209,"1800.281",2007,"UUS","KE",FALSE,0.00866788321167883,32,57609,4,34,"12171.364",0.911764705882353,0.117647058823529
"976","Kuosmanen Jorma",208,"1745.727",2007,"UUS","KE",FALSE,0.0086264100862641,33,57609,4,34,"12171.364",0.941176470588235,0.117647058823529
"977","Selivanova Olesja",97,"1694.382",2007,"UUS","KE",FALSE,0.00402289316522893,34,57609,4,34,"12171.364",0.970588235294118,0.117647058823529
"978","Niinistö Sauli",60563,"133885",2007,"UUS","KO",TRUE,1,1,133885,11,34,"12171.364",0,0.323529411764706
"979","Matikainen-Kallström Marjo",6249,"66942.5",2007,"UUS","KO",TRUE,0.103181810676486,2,133885,11,34,"12171.364",0.0294117647058824,0.323529411764706
"980","Mäkelä Outi",5808,"44628.333",2007,"UUS","KO",TRUE,0.0959001370473722,3,133885,11,34,"12171.364",0.0588235294117647,0.323529411764706
"981","Vahasalo Raija",5296,"33471.25",2007,"UUS","KO",TRUE,0.087446130475703,4,133885,11,34,"12171.364",0.0882352941176471,0.323529411764706
"982","Mäkinen Tapani",4450,"26777",2007,"UUS","KO",TRUE,0.0734772055545465,5,133885,11,34,"12171.364",0.117647058823529,0.323529411764706
"983","Hemming Hanna-Leena",4203,"22314.167",2007,"UUS","KO",TRUE,0.0693988078529795,6,133885,11,34,"12171.364",0.147058823529412,0.323529411764706
"984","Harkimo Leena",4074,"19126.429",2007,"UUS","KO",TRUE,0.067268794478477,7,133885,11,34,"12171.364",0.176470588235294,0.323529411764706
"985","Akaan-Penttilä Eero",3985,"16735.625",2007,"UUS","KO",TRUE,0.065799250367386,8,133885,11,34,"12171.364",0.205882352941176,0.323529411764706
"986","Mäkelä Jukka",3564,"14876.111",2007,"UUS","KO",TRUE,0.0588478113699784,9,133885,11,34,"12171.364",0.235294117647059,0.323529411764706
"987","Lauslahti Sanna",3544,"13388.5",2007,"UUS","KO",TRUE,0.0585175767382725,10,133885,11,34,"12171.364",0.264705882352941,0.323529411764706
"988","Lehti Eero",3215,"12171.364",2007,"UUS","KO",TRUE,0.0530852170467117,11,133885,11,34,"12171.364",0.294117647058824,0.323529411764706
"989","Virén Lasse",2788,"11157.083",2007,"UUS","KO",FALSE,0.0460347076597923,12,133885,11,34,"12171.364",0.323529411764706,0.323529411764706
"990","Patinen Jussi",2174,"10298.846",2007,"UUS","KO",FALSE,0.0358965044664234,13,133885,11,34,"12171.364",0.352941176470588,0.323529411764706
"991","Perttu Helinä",2122,"9563.214",2007,"UUS","KO",FALSE,0.0350378944239882,14,133885,11,34,"12171.364",0.382352941176471,0.323529411764706
"992","Lignell Raakel",2010,"8925.667",2007,"UUS","KO",FALSE,0.0331885804864356,15,133885,11,34,"12171.364",0.411764705882353,0.323529411764706
"993","Saarikangas Martin",1874,"8367.813",2007,"UUS","KO",FALSE,0.030942984990836,16,133885,11,34,"12171.364",0.441176470588235,0.323529411764706
"994","Orpana Anitta",1701,"7875.588",2007,"UUS","KO",FALSE,0.0280864554265806,17,133885,11,34,"12171.364",0.470588235294118,0.323529411764706
"995","Sandell Annukka",1660,"7438.056",2007,"UUS","KO",FALSE,0.0274094744315836,18,133885,11,34,"12171.364",0.5,0.323529411764706
"996","Noro Tiina",1625,"7046.579",2007,"UUS","KO",FALSE,0.0268315638260984,19,133885,11,34,"12171.364",0.529411764705882,0.323529411764706
"997","Keskinen Jarmo",1438,"6694.25",2007,"UUS","KO",FALSE,0.023743870019649,20,133885,11,34,"12171.364",0.558823529411765,0.323529411764706
"998","Peura Sirpa",1309,"6375.476",2007,"UUS","KO",FALSE,0.0216138566451464,21,133885,11,34,"12171.364",0.588235294117647,0.323529411764706
"999","Torkki Markus",1260,"6085.682",2007,"UUS","KO",FALSE,0.0208047817974671,22,133885,11,34,"12171.364",0.617647058823529,0.323529411764706
"1000","Kemppi-Virtanen Pirjo",1076,"5821.087",2007,"UUS","KO",FALSE,0.0177666231857735,23,133885,11,34,"12171.364",0.647058823529412,0.323529411764706
"1001","Daniel Hans-Christian",981,"5578.542",2007,"UUS","KO",FALSE,0.0161980086851708,24,133885,11,34,"12171.364",0.676470588235294,0.323529411764706
"1002","Koskinen Hanna",979,"5355.4",2007,"UUS","KO",FALSE,0.0161649852220002,25,133885,11,34,"12171.364",0.705882352941177,0.323529411764706
"1003","Rönkä Antero",962,"5149.423",2007,"UUS","KO",FALSE,0.0158842857850503,26,133885,11,34,"12171.364",0.735294117647059,0.323529411764706
"1004","Komulainen Riikka",898,"4958.704",2007,"UUS","KO",FALSE,0.0148275349635916,27,133885,11,34,"12171.364",0.764705882352941,0.323529411764706
"1005","Kari Harri",807,"4781.607",2007,"UUS","KO",FALSE,0.0133249673893301,28,133885,11,34,"12171.364",0.794117647058823,0.323529411764706
"1006","Hanhela Sirkku",804,"4616.724",2007,"UUS","KO",FALSE,0.0132754321945742,29,133885,11,34,"12171.364",0.823529411764706,0.323529411764706
"1007","Jääskeläinen Jarmo",722,"4462.833",2007,"UUS","KO",FALSE,0.0119214702045804,30,133885,11,34,"12171.364",0.852941176470588,0.323529411764706
"1008","Syrjänen Vesa",622,"4318.871",2007,"UUS","KO",FALSE,0.0102702970460512,31,133885,11,34,"12171.364",0.882352941176471,0.323529411764706
"1009","Sandström Tomi",605,"4183.906",2007,"UUS","KO",FALSE,0.00998959760910127,32,133885,11,34,"12171.364",0.911764705882353,0.323529411764706
"1010","Holm Tuija",397,"4057.121",2007,"UUS","KO",FALSE,0.00655515743936067,33,133885,11,34,"12171.364",0.941176470588235,0.323529411764706
"1011","Hartman Bengt",120,"3937.794",2007,"UUS","KO",FALSE,0.00198140779023496,34,133885,11,34,"12171.364",0.970588235294118,0.323529411764706
"1012","Soini Timo",19859,"28593",2007,"UUS","PS",TRUE,1,1,27846,2,29,"12171.364",0,0.0689655172413793
"1013","Ruohonen-Lerner Pirkko",1058,"14296.5",2007,"UUS","PS",TRUE,0.0532755929301576,2,27846,2,29,"12171.364",0.0344827586206897,0.0689655172413793
"1014","Jääskeläinen Pietari",796,"9531",2007,"UUS","PS",FALSE,0.040082582204542,3,27846,2,29,"12171.364",0.0689655172413793,0.0689655172413793
"1015","Lahtinen Teemu",699,"7148.25",2007,"UUS","PS",FALSE,0.0351981469358981,4,27846,2,29,"12171.364",0.103448275862069,0.0689655172413793
"1016","Pihlman Marjo",405,"5718.6",2007,"UUS","PS",FALSE,0.0203937761216577,5,27846,2,29,"12171.364",0.137931034482759,0.0689655172413793
"1017","Hakala Heimo",354,"4765.5",2007,"UUS","PS",FALSE,0.0178256709804119,6,27846,2,29,"12171.364",0.172413793103448,0.0689655172413793
"1018","Salonen Pasi",349,"4084.714",2007,"UUS","PS",FALSE,0.0175738959665643,7,27846,2,29,"12171.364",0.206896551724138,0.0689655172413793
"1019","Tala Heikki",334,"3177",2007,"UUS","PS",FALSE,0.0168185709250214,8,27846,2,29,"12171.364",0.241379310344828,0.0689655172413793
"1020","Haataja Seija",320,"2859.3",2007,"UUS","PS",FALSE,0.016113600886248,9,27846,2,29,"12171.364",0.275862068965517,0.0689655172413793
"1021","Perälahti Raimo",305,"2599.364",2007,"UUS","PS",FALSE,0.0153582758447052,10,27846,2,29,"12171.364",0.310344827586207,0.0689655172413793
"1022","Korpi Jarkko",271,"2382.75",2007,"UUS","PS",FALSE,0.0136462057505413,11,27846,2,29,"12171.364",0.344827586206897,0.0689655172413793
"1023","Manninen Anneli",241,"2199.462",2007,"UUS","PS",FALSE,0.0121355556674556,12,27846,2,29,"12171.364",0.379310344827586,0.0689655172413793
"1024","Falzon Petri",239,"2042.357",2007,"UUS","PS",FALSE,0.0120348456619165,13,27846,2,29,"12171.364",0.413793103448276,0.0689655172413793
"1025","Lehto Saana",236,"1906.2",2007,"UUS","PS",FALSE,0.0118837806536079,15,27846,2,29,"12171.364",0.482758620689655,0.0689655172413793
"1026","Nuorteva-Hakoniemi Ilona",236,"1787.063",2007,"UUS","PS",FALSE,0.0118837806536079,14,27846,2,29,"12171.364",0.448275862068966,0.0689655172413793
"1027","Ylimutka Kalle",232,"1681.941",2007,"UUS","PS",FALSE,0.0116823606425298,16,27846,2,29,"12171.364",0.517241379310345,0.0689655172413793
"1028","Männistö Niina",212,"1588.5",2007,"UUS","PS",FALSE,0.0106752605871393,18,27846,2,29,"12171.364",0.586206896551724,0.0689655172413793
"1029","Siukola Jaana",212,"1504.895",2007,"UUS","PS",FALSE,0.0106752605871393,17,27846,2,29,"12171.364",0.551724137931034,0.0689655172413793
"1030","Hiltula Henry",201,"1429.65",2007,"UUS","PS",FALSE,0.0101213555566746,19,27846,2,29,"12171.364",0.620689655172414,0.0689655172413793
"1031","Vaskela Jyrki",195,"1361.571",2007,"UUS","PS",FALSE,0.0098192255400574,20,27846,2,29,"12171.364",0.655172413793103,0.0689655172413793
"1032","Oz Lasse",187,"1299.682",2007,"UUS","PS",FALSE,0.0094163855179012,21,27846,2,29,"12171.364",0.689655172413793,0.0689655172413793
"1033","Sinisalo Pekka",180,"1243.174",2007,"UUS","PS",FALSE,0.00906390049851453,22,27846,2,29,"12171.364",0.724137931034483,0.0689655172413793
"1034","Petäjäjärvi Teijo",163,"1191.375",2007,"UUS","PS",FALSE,0.0082078654514326,23,27846,2,29,"12171.364",0.758620689655172,0.0689655172413793
"1035","Jokinen Jarko",125,"1059",2007,"UUS","PS",FALSE,0.00629437534619064,25,27846,2,29,"12171.364",0.827586206896552,0.0689655172413793
"1036","Puisto Raimo",125,"1021.179",2007,"UUS","PS",FALSE,0.00629437534619064,24,27846,2,29,"12171.364",0.793103448275862,0.0689655172413793
"1037","Luttinen Pauli Artturi",103,"985.966",2007,"UUS","PS",FALSE,0.00518656528526109,26,27846,2,29,"12171.364",0.862068965517241,0.0689655172413793
"1038","Helin-Savolainen Inga",87,"953.1",2007,"UUS","PS",FALSE,0.00438088524094869,27,27846,2,29,"12171.364",0.896551724137931,0.0689655172413793
"1039","Mikkanen Heimo",84,"922.355",2007,"UUS","PS",FALSE,0.00422982023264011,28,27846,2,29,"12171.364",0.931034482758621,0.0689655172413793
"1040","Tykkyläinen Heikki",38,"840.971",2007,"UUS","PS",FALSE,0.00191349010524196,29,27846,2,29,"12171.364",0.96551724137931,0.0689655172413793
"1041","Guzenina-Richardson Maria",12578,"94215",2007,"UUS","SD",TRUE,1,1,94215,7,34,"12171.364",0,0.205882352941176
"1042","Kalliomäki Antti",9234,"47107.5",2007,"UUS","SD",TRUE,0.734138972809668,2,94215,7,34,"12171.364",0.0294117647058824,0.205882352941176
"1043","Feldt-Ranta Maarit",5949,"31405",2007,"UUS","SD",TRUE,0.472968675465098,3,94215,7,34,"12171.364",0.0588235294117647,0.205882352941176
"1044","Kiljunen Kimmo",5940,"23553.75",2007,"UUS","SD",TRUE,0.47225314040388,4,94215,7,34,"12171.364",0.0882352941176471,0.205882352941176
"1045","Saarinen Matti",5430,"18843",2007,"UUS","SD",TRUE,0.431706153601526,5,94215,7,34,"12171.364",0.117647058823529,0.205882352941176
"1046","Kuusisto Merja",5130,"15702.5",2007,"UUS","SD",TRUE,0.40785498489426,6,94215,7,34,"12171.364",0.147058823529412,0.205882352941176
"1047","Taberman Tommy",4814,"13459.286",2007,"UUS","SD",TRUE,0.382731753855939,7,94215,7,34,"12171.364",0.176470588235294,0.205882352941176
"1048","Kuisma Risto",4765,"11776.875",2007,"UUS","SD",FALSE,0.378836062967085,8,94215,7,34,"12171.364",0.205882352941176,0.205882352941176
"1049","Rahkonen Susanna",3895,"10468.333",2007,"UUS","SD",FALSE,0.309667673716012,9,94215,7,34,"12171.364",0.235294117647059,0.205882352941176
"1050","Tani Sari",2863,"9421.5",2007,"UUS","SD",FALSE,0.227619653363015,10,94215,7,34,"12171.364",0.264705882352941,0.205882352941176
"1051","Alho Arja",2726,"8565",2007,"UUS","SD",FALSE,0.216727619653363,11,94215,7,34,"12171.364",0.294117647058824,0.205882352941176
"1052","Jalonen Jaakko",2667,"7851.25",2007,"UUS","SD",FALSE,0.212036889807601,12,94215,7,34,"12171.364",0.323529411764706,0.205882352941176
"1053","Luhtanen Leena",2444,"7247.308",2007,"UUS","SD",FALSE,0.194307521068532,13,94215,7,34,"12171.364",0.352941176470588,0.205882352941176
"1054","Niemi-Saari Mari",2380,"6729.643",2007,"UUS","SD",FALSE,0.189219271744315,14,94215,7,34,"12171.364",0.382352941176471,0.205882352941176
"1055","Sistonen Markku",2165,"6281",2007,"UUS","SD",FALSE,0.172125934170774,15,94215,7,34,"12171.364",0.411764705882353,0.205882352941176
"1056","Rajajärvi Anu",2107,"5888.438",2007,"UUS","SD",FALSE,0.167514708220703,16,94215,7,34,"12171.364",0.441176470588235,0.205882352941176
"1057","Karhunen Sanna",1904,"5542.059",2007,"UUS","SD",FALSE,0.151375417395452,17,94215,7,34,"12171.364",0.470588235294118,0.205882352941176
"1058","Karjalainen Anne",1890,"5234.167",2007,"UUS","SD",FALSE,0.15026236285578,18,94215,7,34,"12171.364",0.5,0.205882352941176
"1059","Lindtman Antti",1741,"4958.684",2007,"UUS","SD",FALSE,0.138416282397837,19,94215,7,34,"12171.364",0.529411764705882,0.205882352941176
"1060","Murto Marja-Leena",1439,"4710.75",2007,"UUS","SD",FALSE,0.114406105899189,20,94215,7,34,"12171.364",0.558823529411765,0.205882352941176
"1061","Meros Päivi",1373,"4486.429",2007,"UUS","SD",FALSE,0.10915884878359,21,94215,7,34,"12171.364",0.588235294117647,0.205882352941176
"1062","Bergholm Tapio",1288,"4282.5",2007,"UUS","SD",FALSE,0.102401017649865,22,94215,7,34,"12171.364",0.617647058823529,0.205882352941176
"1063","Kuntsi Hanna",1163,"4096.304",2007,"UUS","SD",FALSE,0.0924630306885037,23,94215,7,34,"12171.364",0.647058823529412,0.205882352941176
"1064","Pokki Simo",1138,"3925.625",2007,"UUS","SD",FALSE,0.0904754332962315,24,94215,7,34,"12171.364",0.676470588235294,0.205882352941176
"1065","Harinen Ari",984,"3768.6",2007,"UUS","SD",FALSE,0.0782318333598346,25,94215,7,34,"12171.364",0.705882352941177,0.205882352941176
"1066","Viialainen Matti",957,"3623.654",2007,"UUS","SD",FALSE,0.0760852281761806,26,94215,7,34,"12171.364",0.735294117647059,0.205882352941176
"1067","Kauppinen Eeva",921,"3489.444",2007,"UUS","SD",FALSE,0.0732230879313086,27,94215,7,34,"12171.364",0.764705882352941,0.205882352941176
"1068","Jääskeläinen Iiro",892,"3364.821",2007,"UUS","SD",FALSE,0.0709174749562729,28,94215,7,34,"12171.364",0.794117647058823,0.205882352941176
"1069","Puoskari Pentti",767,"3248.793",2007,"UUS","SD",FALSE,0.0609794879949117,29,94215,7,34,"12171.364",0.823529411764706,0.205882352941176
"1070","Feldt Maria",708,"3140.5",2007,"UUS","SD",FALSE,0.0562887581491493,30,94215,7,34,"12171.364",0.852941176470588,0.205882352941176
"1071","Holopainen Janne",677,"3039.194",2007,"UUS","SD",FALSE,0.0538241373827318,31,94215,7,34,"12171.364",0.882352941176471,0.205882352941176
"1072","Grönqvist Kjell",636,"2944.219",2007,"UUS","SD",FALSE,0.0505644776594053,32,94215,7,34,"12171.364",0.911764705882353,0.205882352941176
